Dataset Name,Best Fitness,Solution Generation,Total Generations,Total Time (s),Time Per Generation (s),Mode,Extra Info
bays29,2936,1093,5000,72.2192,0.0660139,0,pop=2000,mut=0.2,tour=7,div=20%,crossover=CostEAX,mutation=Batch2opt
berlin52,11410.2,1352,5000,81.4818,0.0602231,0,pop=2000,mut=0.2,tour=7,div=20%,crossover=CostEAX,mutation=Batch2opt
eil101,1042,4878,5000,149.398,0.0306207,0,pop=2000,mut=0.2,tour=7,div=20%,crossover=CostEAX,mutation=Batch2opt
eil51,648.84,4257,5000,142.042,0.0333589,0,pop=2000,mut=0.2,tour=7,div=20%,crossover=CostEAX,mutation=Batch2opt
eil76,868.98,3141,5000,137.771,0.0438483,0,pop=2000,mut=0.2,tour=7,div=20%,crossover=CostEAX,mutation=Batch2opt
fri26,1283,302,5000,50.3015,0.166011,0,pop=2000,mut=0.2,tour=7,div=20%,crossover=CostEAX,mutation=Batch2opt
gr17,2760,1130,5000,71.8713,0.0635467,0,pop=2000,mut=0.2,tour=7,div=20%,crossover=CostEAX,mutation=Batch2opt
gr21,7962,2764,5000,118.283,0.0427786,0,pop=2000,mut=0.2,tour=7,div=20%,crossover=CostEAX,mutation=Batch2opt
gr24,1880,1893,5000,94.3329,0.0498062,0,pop=2000,mut=0.2,tour=7,div=20%,crossover=CostEAX,mutation=Batch2opt
gr48,7418,3502,5000,141.536,0.0404044,0,pop=2000,mut=0.2,tour=7,div=20%,crossover=CostEAX,mutation=Batch2opt
