Dataset Name,Best Fitness,Solution Generation,Total Generations,Total Time (s),Time Per Generation (s),Mode,Extra Info
bays29,2928,2251,5000,102.547,0.045536,0,pop=2000,mut=0.3,tour=7,div=30%,crossover=EAX,mutation=Batch2opt
berlin52,11162,1506,5000,78.3241,0.0519735,0,pop=2000,mut=0.3,tour=7,div=30%,crossover=EAX,mutation=Batch2opt
eil101,1047.09,3775,5000,156.965,0.0415691,0,pop=2000,mut=0.3,tour=7,div=30%,crossover=EAX,mutation=Batch2opt
eil51,661.54,2198,5000,99.4582,0.0452288,0,pop=2000,mut=0.3,tour=7,div=30%,crossover=EAX,mutation=Batch2opt
eil76,866.64,4988,5000,161.374,0.032346,0,pop=2000,mut=0.3,tour=7,div=30%,crossover=EAX,mutation=Batch2opt
fri26,1302,1930,5000,89.7944,0.0465015,0,pop=2000,mut=0.3,tour=7,div=30%,crossover=EAX,mutation=Batch2opt
gr17,2760,380,5000,41.6029,0.109194,0,pop=2000,mut=0.3,tour=7,div=30%,crossover=EAX,mutation=Batch2opt
gr21,8192,1182,5000,66.1076,0.0558813,0,pop=2000,mut=0.3,tour=7,div=30%,crossover=EAX,mutation=Batch2opt
gr24,1845,2011,5000,91.9706,0.045711,0,pop=2000,mut=0.3,tour=7,div=30%,crossover=EAX,mutation=Batch2opt
gr48,7578,3358,5000,134.783,0.0401259,0,pop=2000,mut=0.3,tour=7,div=30%,crossover=EAX,mutation=Batch2opt
